id,name
111944,车府二
110351,车府三
106481,车府四
103632,车府五
104060,车府六
106711,车府七
102177,车府增一
103732,车府增二
104194,车府增三
106093,车府增四
106999,车府增五
107162,车府增六
107097,车府增七
106551,车府增八
111104,车府增九
111546,车府增十
111841,车府增十一
112031,车府增十二
112242,车府增十三
112778,车府增十四
113281,车府增十五
113726,车府增十六
113788,车府增十七
114430,车府增十八
111022,车府增十九
113726,车府增廿
110991,造父一
109492,造父二
109556,造父三
107259,造父四
107418,造父五
108772,造父增一
109190,造父增二
108925,造父增三
107586,造父增四
107418,造父增五
102253,天钩一
99731,天钩二
101093,天钩三
102422,天钩四
105199,天钩五
108917,天钩六
110817,天钩七
112724,天钩八
115088,天钩九
98962,天钩增一
99500,天钩增二
100221,天钩增三
100221,天钩增四
105268,天钩增五
105268,天钩增六
105972,天钩增七
106085,天钩增八*
106730,天钩增九
106801,天钩增十
109017,天钩增十一
109005,天钩增十二*
108924,天钩增十三*
110103,天钩增十四
111701,天钩增十五*
111797,天钩增十六
109005,天钩增十七
109017,天钩增十八
113963,室宿一
113881,室宿二
113357,室宿增一
114155,室宿增二
114526,室宿增三
114844,室宿增四
115271,室宿增五
115355,室宿增六
115591,室宿增七
112440,离宫一
112748,离宫二
112051,离宫三
112158,离宫四
115250,离宫五
115623,离宫六
110548,离宫增一
111278,离宫增二
111810,离宫增三
111884,离宫增四
112358,离宫增五
115407,离宫增六
116264,离宫增七
115806,离宫增八
111169,螣蛇一
110609,螣蛇二
107533,螣蛇三
107136,螣蛇四
105064,螣蛇六*
106886,螣蛇七
108165,螣蛇八
109857,螣蛇九
110538,螣蛇十
118243,螣蛇十一
117863,螣蛇十二
117301,螣蛇十三
115990,螣蛇十四
111674,螣蛇十五
113919,螣蛇十六
114570,螣蛇十七
115022,螣蛇十八
116584,螣蛇十九
117221,螣蛇廿
116805,螣蛇廿一
116631,螣蛇廿二
102431,螣蛇增一
114210,螣蛇增二
115152,螣蛇增三
114200,螣蛇增四
115755,螣蛇增五
115191,螣蛇增六
115065,螣蛇增七
115280,螣蛇增八
116076,螣蛇增九
116354,螣蛇增十
841,螣蛇增十一
116709,螣蛇增十二
114104,螣蛇增十三
115590,螣蛇增十四
114365,螣蛇增十五
114365,螣蛇增十六
115171,螣蛇增十七
118077,螣蛇增十八
841,螣蛇增十九
112029,雷电一
112447,雷电二
112935,雷电三
114144,雷电四
115444,雷电五
115919,雷电六
113503,雷电增一
113186,雷电增二
114347,雷电增三
114520,雷电增四
114389,雷电增五
115481,雷电增六
116611,雷电增七
116972,雷电增八
110386,土公吏一
110986,土公吏二
107188,垒壁阵一
106723,垒壁阵二
106985,垒壁阵三
107556,垒壁阵四
109139,垒壁阵五
111123,垒壁阵六
112961,垒壁阵七
114724,垒壁阵八
118209,垒壁阵九
145,垒壁阵十
443,垒壁阵十一
154,垒壁阵十二
110786,垒壁阵增一
112179,垒壁阵增二
113127,垒壁阵增三
117375,垒壁阵增四
117761,垒壁阵增五
635,垒壁阵增六
664,垒壁阵增七
106768,垒壁阵增八
108797,羽林军一
109332,羽林军二
109786,羽林军三
110391,羽林军四
110529,羽林军五
109789,羽林军六
110641,羽林军七
111954,羽林军八
112862,羽林军九
112362,羽林军十
111449,羽林军十一
112529,羽林军十二
112211,羽林军十三
111539,羽林军十四
110778,羽林军十五
111086,羽林军十六
110602,羽林军十七
110179,羽林军十八
111200,羽林军十九
111843,羽林军廿
112161,羽林军廿一
112615,羽林军廿二
113031,羽林军廿三
112716,羽林军廿四
112542,羽林军廿五
113136,羽林军廿六
113148,羽林军廿七
114341,羽林军廿八
114375,羽林军廿九
114119,羽林军卅
116247,羽林军卅一
116118,羽林军卅二
115669,羽林军卅三
115438,羽林军卅四
115404,羽林军卅五
115125,羽林军卅六
115115,羽林军卅七
115033,羽林军卅八
114855,羽林军卅九
114164,羽林军四十
114054,羽林军四一
113996,羽林军四二
114939,羽林军四三
116758,羽林军四四
116971,羽林军四五
113246,天纲
113368,北落师门
116889,𫓧钺一
117089,𫓧钺二
117629,𫓧钺三
116901,𫓧钺增一
117218,𫓧钺增二
116901,𫓧钺增三
910,八魁一
301,八魁二
118178,八魁三
355,八魁四
1803,八魁五
1170,八魁六
1067,壁宿一
677,壁宿二
116355,壁宿增一
116310,壁宿增二
117073,壁宿增三
117500,壁宿增四
171,壁宿增五
118131,壁宿增六
117735,壁宿增七
117710,壁宿增八
117718,壁宿增九
476,壁宿增十
1340,壁宿增十一
1772,壁宿增十二
1948,壁宿增十三
2415,壁宿增十四
2224,壁宿增十五
1595,壁宿增十六
1427,壁宿增十七
729,壁宿增十八
1168,壁宿增十九
2219,壁宿增廿
2213,壁宿增廿一
2568,壁宿增廿二
2568,壁宿增廿三
1366,天厩一
1686,天厩二
1473,天厩三
1086,天厩增一
194,土公一
2025,土公二
186,土公增一
813,土公增二
1196,土公增三
1319,土公增四
1645,土公增五
2548,土公增六
2006,土公增七
2100,土公增八
2343,土公增九
2787,土公增十
2994,土公增十一
113889,霹雳一
114971,霹雳二
115830,霹雳三
116771,霹雳四
118268,霹雳五
113610,霹雳增一
113521,霹雳增二
114273,霹雳增三
115227,霹雳增四
117020,霹雳增五
117730,霹雳增六
117628,霹雳增七
117927,霹雳增八
115738,云雨一
115951,云雨二
117491,云雨三
116928,云雨四
115945,云雨增一
116323,云雨增二
116146,云雨增三
115768,云雨增四
116422,云雨增五
116495,云雨增六
117245,云雨增七
117683,云雨增八
117774,云雨增九
117491,云雨增十
6960,𫓧锧一
7679,𫓧锧二?
9347,𫓧锧四
9061,𫓧锧五
4463,奎宿一
3693,奎宿二
3885,奎宿三
3031,奎宿四
3092,奎宿五
2912,奎宿六
3881,奎宿七
4436,奎宿八
5447,奎宿九
5175,奎宿十
5586,奎宿十一
6315,奎宿十二
6193,奎宿十三
5742,奎宿十四
5571,奎宿十五
5131,奎宿十六
2355,奎宿增一
3138,奎宿增二
3093,奎宿增三
3685,奎宿增四
3810,奎宿增五
4267,奎宿增六
5454,奎宿增七
5310,奎宿增八
4288,奎宿增九
4366,奎宿增十
4510,奎宿增十一
7948,奎宿增十二
5544,奎宿增十三
5319,奎宿增十四
4889,奎宿增十五
5550,奎宿增十六
6514,奎宿增十七
5493,奎宿增十八
5317,奎宿增十九
4903,奎宿增廿
3231,奎宿增廿二
6193,奎宿增廿三
746,王良一
2599,王良二
3821,王良三
3179,王良四
2505,王良五
117447,王良增一
531,王良增二
330,王良增三
1960,王良增四
4422,王良增五
116687,王良增六
116962,王良增七
117472,王良增八
43,王良增九
124,王良增十
1354,王良增十一
1982,王良增十二
2854,王良增十三
4151,王良增十四
4427,策
2920,附路
5434,军南门
11569,阁道一
8886,阁道二
6686,阁道三
5542,阁道四
3801,阁道五
3504,阁道六
3414,阁道增一
3300,阁道增二
6242,阁道增三
7294,阁道增四
8046,阁道增五
3786,外屏一
4906,外屏二
5737,外屏三
7007,外屏四
7884,外屏五
8833,外屏六
9487,外屏七
5081,外屏增一
5204,外屏增二
5824,外屏增三
5346,外屏增四
5141,外屏增五
5074,外屏增六
4832,外屏增七
3760,外屏增八
3697,外屏增九
4979,外屏增十
5315,外屏增十一
5510,外屏增十二
5646,外屏增十三
6061,外屏增十四
9353,外屏增十五
4257,天溷一
4371,天溷二
3559,天溷三
3455,天溷四
2353,天溷增一
2762,天溷增二
4147,天溷增三
4914,天溷增四
4587,天溷增五
3909,天溷增六
3419,土司空
8903,娄宿一
8832,娄宿二
9884,娄宿三
9110,娄宿增一
8271,娄宿增二
7981,娄宿增三
9153,娄宿增五
8796,娄宿增六
9621,娄宿增七
9859,娄宿增八
10053,娄宿增九
10540,娄宿增十
9836,娄宿增十一
10306,娄宿增十二
10732,娄宿增十三
10155,娄宿增十四
10328,娄宿增十五
9640,天大将军一
8068,天大将军二
7607,天大将军三
6999,天大将军四
7719,天大将军五
7513,天大将军六
7818,天大将军七
9021,天大将军八
10064,天大将军九
10670,天大将军十
10644,天大将军十一
6411,天大将军增一
6411,天大将军增二
6813,天大将军增三
7818,天大将军增四
9570,天大将军增五
10280,天大将军增六
10559,天大将军增七
11784,天大将军增八
9977,天大将军增九
10176,天大将军增十
8814,天大将军增十一
10340,天大将军增十二
10819,天大将军增十三
10830,天大将军增十四
9222,天大将军增十五
8714,天大将军增十六
11784,天大将军增十七
6706,右更一
7097,右更二
7535,右更三
8198,右更四
7710,右更五
6732,右更增一
7436,右更增二
8588,右更增三
7364,右更增四
6451,右更增五
12332,左更一
12640,左更二
12803,左更三
13327,左更四
13165,左更五
11678,左更增一
13108,左更增二
13579,左更增三
13702,左更增四
13654,左更增五
13834,左更增六
13914,左更增七
13448,左更增八
1562,天仓一
5364,天仓二
6537,天仓三
8645,天仓四
8102,天仓五
9326,天仓六
6429,天仓增一
6226,天仓增二
5833,天仓增三
5594,天仓增四
5985,天仓增五
5951,天仓增六
6539,天仓增七
6048,天仓增八
5799,天仓增九
5666,天仓增十
5485,天仓增十一
5296,天仓增十二
5164,天仓增十三
5121,天仓增十四
6670,天仓增十五
6748,天仓增十六
7450,天仓增十七
7345,天仓增十八
1499,天仓增十九
7999,天仓增廿
8497,天仓增廿一
9677,天庾一*
11918,天庾二*
13147,天庾三*
12288,天庾增二?
12786,天庾增三?
12719,胃宿一
13061,胃宿二
13209,胃宿三
10793,胃宿增一
11486,胃宿增二
13775,胃宿增三
14376,胃宿增四
12489,胃宿增五
11060,大陵一
13531,大陵二
14632,大陵三
14668,大陵四
14576,大陵五
14354,大陵六
13254,大陵七
12623,大陵八
10729,大陵增一
10718,大陵增二
10227,大陵增三
8704,大陵增四
9505,大陵增五
10366,大陵增六
10944,大陵增七
11220,大陵增八
11313,大陵增九
11465,大陵增十
13531,大陵增十一
12777,大陵增十三
12768,大陵增十四
13490,大陵增十五
13328,大陵增十六
14066,大陵增十七
14817,大陵增十八
15648,大陵增十九
15338,大陵增廿
14817,大陵增廿一
13879,积尸[胃宿]
13268,天船一
14328,天船二
15863,天船三
16826,天船四
17358,天船五
19343,天船六
19812,天船七
20156,天船八
19949,天船九
15404,天船增一
15444,天船增二
16244,天船增三
16335,天船增四
16499,天船增五
20354,天船增六
21727,天船增七
21730,天船增八
21148,天船增九
20070,天船增十
19167,积水[胃宿]
18453,积水增一[胃宿]
16369,天廪一
16322,天廪二
16083,天廪三
15900,天廪四
16511,天廪增一
17563,天廪增二
16322,天廪增三
14135,天囷一
15619,天囷二
13954,天囷三
12828,天囷四
10324,天囷五
11484,天囷六
12093,天囷七
12706,天囷八
12387,天囷九
11791,天囷十
11046,天囷十一
10234,天囷十二
10305,天囷十三
10033,天囷增一
9165,天囷增二
9631,天囷增三
9589,天囷增四
11021,天囷增五
10212,天囷增六
11249,天囷增七
12153,天囷增八
12647,天囷增九
14143,天囷增十
15457,天囷增十一
17103,天囷增十二
17506,天囷增十三
17457,天囷增十四
16852,天囷增十五
15383,天囷增十六
14954,天囷增十七
14040,天囷增十八
13951,天囷增十九
12530,天囷增廿
16846,天囷增廿一
17499,昴宿一
17531,昴宿二
17579,昴宿三
17573,昴宿四
17608,昴宿五
17702,昴宿六
17847,昴宿七
17181,昴宿增一
16664,昴宿增二
16859,昴宿增三
17776,昴宿增四*
18471,昴宿增五
17527,昴宿增八
17489,昴宿增九
17832,昴宿增十一
17851,昴宿增十二
17900,昴宿增十三
15696,天阿
19038,月
19076,月增一
17529,卷舌一
18532,卷舌二
18614,卷舌三
18246,卷舌四
17448,卷舌五
17313,卷舌六
16713,卷舌增一
20579,卷舌增二
20252,卷舌增三
19302,卷舌增四
19335,卷舌增五
19811,卷舌增六
17448,卷舌增七
17886,天谗
19205,砺石一
19513,砺石二
20430,砺石三
20250,砺石四
15110,天阴二
15737,天阴三
14838,天阴四
16181,天阴五*
14586,天阴增一
15861,天阴增二
17309,天阴增三
17408,天阴增四
14649,天阴增五
14838,天阴增六
11345,刍藁一
12002,刍藁二
10642,刍藁三
11261,刍藁四
11029,刍藁五
12390,刍藁六
10215,刍藁增一
10826,刍藁增二
12048,刍藁增三
12247,刍藁增四
12107,刍藁增五
18543,天苑一
17593,天苑二
17378,天苑三
16537,天苑四
15197,天苑五
13701,天苑六
12770,天苑七
12843,天苑八
13288,天苑九
14146,天苑十
15474,天苑十一
16611,天苑十二
17651,天苑十三
17717,天苑十四
18216,天苑十五
18673,天苑十六
16803,天苑增一
15382,天苑增二
14879,天苑增三
14879,天苑增四
13835,天苑增五
13782,天苑增六
11287,天苑增七
12843,天苑增八
11783,天苑增九
14060,天苑增十
14168,天苑增十一
14293,天苑增十二
15244,天苑增十三
16341,天苑增十四
17027,天苑增十五
17167,天苑增十六
14879,天苑增十七
16677,天苑增十八
20889,毕宿一
20648,毕宿二
20455,毕宿三
20205,毕宿四
21421,毕宿五
20885,毕宿六
20713,毕宿七
18724,毕宿八
17771,毕宿增一
18089,毕宿增二
18907,毕宿增三
18957,毕宿增四
19554,毕宿增五
19719,毕宿增六
19860,毕宿增七
19740,毕宿增八
19877,毕宿增九
20261,毕宿增十
20484,毕宿增十一
20542,毕宿增十二
20894,毕宿增十三
19719,毕宿增十四
21029,毕宿增十五
21053,毕宿增十六
21137,毕宿增十七
21257,毕宿增十八
21683,附耳
21673,附耳增一
21588,附耳增二
21588,附耳增三
21683,附耳增四
20641,天街一
19990,天街二
19388,天街增一
20635,天街增二
20711,天街增三
20789,天街增四
23497,天高一
22565,天高二
23949,天高三
24822,天高四
23835,天高增一
23871,天高增二
23883,天高增三
25539,天高增四
27830,诸王一
26640,诸王二
25695,诸王三
23900,诸王四
23068,诸王五
21881,诸王六
21961,诸王增一
23088,诸王增二
26248,诸王增三
27468,诸王增四
23015,五车一
24608,五车二
28360,五车三
28380,五车四
25428,五车五
21928,五车增一
21242,五车增二
21476,五车增三
23268,五车增四
23261,五车增五
23179,五车增六
22453,五车增七
22678,五车增八
28946,五车增九
28677,五车增十
28823,五车增十一
29949,五车增十二
29884,五车增十三
29388,五车增十四
28499,五车增十五
28404,五车增十六
27196,五车增十七
21238,五车增十九
23416,柱一[毕宿]
23453,柱二[毕宿]
23767,柱三[毕宿]
27639,柱四[毕宿]
27673,柱五[毕宿]
27483,柱六[毕宿]
25984,柱七[毕宿]
26536,柱八[毕宿]
25048,咸池一
25810,咸池二
24813,咸池三
24879,天潢一
25541,天潢二
24504,天潢三
25292,天潢四
24340,天潢五
24727,天潢增一
24740,天潢增二
26451,天关
25410,天关增一
26777,天关增二
27106,天关增三
27265,天关增四
27338,天关增五
26925,天关增六
20732,天节一
21273,天节二
20219,天节三
20901,天节四
21589,天节五
21735,天节六
21402,天节七
20522,天节八
19777,九州殊口一
19587,九州殊口二
20507,九州殊口三
21444,九州殊口四
22024,九州殊口五
21986,九州殊口六
18788,九州殊口增一
18255,九州殊口增二
18122,九州殊口增三
18141,九州殊口增四
18141,九州殊口增五
19483,九州殊口增六
19849,九州殊口增七
21296,九州殊口增八
21278,九州殊口增九
21547,九州殊口增十
19849,九州殊口增十一
22667,参旗一
22957,参旗二
22833,参旗三
22845,参旗四
22509,参旗五
22449,参旗六
22549,参旗七
22797,参旗八
23123,参旗九
22441,参旗增一
23043,参旗增二
23214,参旗增三
23607,参旗增四
24010,参旗增五
24555,参旗增六
23983,参旗增七
23852,参旗增八
23852,参旗增九
23879,参旗增十
22730,参旗增十一
22797,参旗增十二
21515,九斿一
22109,九斿二
22701,九斿三
23221,九斿四
23231,九斿五
22479,九斿六
22263,九斿七
21763,九斿八
23474,九斿九
20884,九斿增一
21139,九斿增二
22958,九斿增三
21594,九斿增四
22325,九斿增五
21685,九斿增六
23554,九斿增七
7083,天园一
9007,天园二
10602,天园三
11407,天园四
12413,天园五
13847,天园六
17351,天园七
17797,天园八
17874,天园九
20042,天园十
20535,天园十一
21393,天园十二
21248,天园十三
12486,天园增一
15510,天园增三
16870,天园增四
18213,天园增五
19747,天园增六
26207,觜宿一
26176,觜宿二
26366,觜宿三
28237,司怪一
28734,司怪二
28716,司怪三
27913,司怪四
28455,司怪增一
28561,司怪增二
27965,司怪增三
28691,司怪增四
29433,司怪增五
29650,司怪增六
32562,座旗一
33485,座旗二
32173,座旗三
32480,座旗四
31832,座旗五
32844,座旗六
31789,座旗七
31771,座旗八
33041,座旗九
30520,座旗增一
30972,座旗增二
33064,座旗增三
33133,座旗增四
33614,座旗增五
34752,座旗增六
35341,座旗增七
35907,座旗增八
36145,座旗增九
36439,座旗增十
35731,座旗增十一
26727,参宿一
26311,参宿二
25930,参宿三
27989,参宿四
25336,参宿五
27366,参宿六
24436,参宿七
26549,参宿增一
25737,参宿增二
25281,参宿增三
25282,参宿增四
25044,参宿增五
25302,参宿增六
25302,参宿增七
24817,参宿增八
24331,参宿增九
25142,参宿增十
25473,参宿增十一
25861,参宿增十二
25813,参宿增十三
26126,参宿增十四
26594,参宿增十五
26885,参宿增十六
27386,参宿增十七
28614,参宿增十八
28812,参宿增十九
28814,参宿增廿
28271,参宿增廿一
27750,参宿增廿二
28413,参宿增廿三
30700,参宿增廿四
30772,参宿增廿五
30867,参宿增廿六
30073,参宿增廿七
29651,参宿增廿八
29885,参宿增廿九
29118,参宿增卅
28574,参宿增卅一
28325,参宿增卅二
28321,参宿增卅三
27658,参宿增卅四
26563,参宿增卅五
25923,参宿增卅六
25247,参宿增卅七
25028,参宿增卅九
26237,伐一
26235,伐二
26241,伐三
26268,伐增一
26224,伐增二
23972,玉井一
23364,玉井二
23875,玉井三
24674,玉井四
23794,玉井增一
23941,玉井增二
23802,玉井增三
24674,参宿增卅八
24244,军井一
24327,军井二
24845,军井三
24873,军井四
25202,军井增一
24169,军井增二
24305,屏一
23685,屏二
25985,厕一
25606,厕二
27072,厕三
27654,厕四
25853,厕增一
26865,厕增二
29048,厕增三
28816,厕增四
28910,厕增五
28103,厕增六
27288,厕增七
26865,厕增八
27204,屎
30343,井宿一
30883,井宿二
31681,井宿三
32362,井宿四
32246,井宿五
32921,井宿六
34088,井宿七
35350,井宿八
29696,井宿增一
30827,井宿增二
31737,井宿增三
32311,井宿增四
31852,井宿增五
31434,井宿增六
32104,井宿增七
31525,井宿增八
31404,井宿增九
32249,井宿增十
32404,井宿增十一
32814,井宿增十二
33202,井宿增十三
33715,井宿增十四
34440,井宿增十五
34858,井宿增十六
34909,井宿增十七
32249,井宿增十八
32362,井宿增十九
29655,钺
29840,钺增一
29038,水府一
29426,水府二
29704,水府三
29434,水府四
27364,水府增一
27316,水府增二
27581,水府增三
27743,水府增四
27743,水府增五
29736,水府增六
29800,水府增七
29850,水府增八
35846,天樽一
35550,天樽二
33927,天樽三
33277,天樽增一
33650,天樽增二
34722,天樽增三
35025,天樽增四
34819,天樽增五
34182,天樽增六
35699,天樽增七
36156,天樽增八
36238,天樽增九
33018,五诸侯一[井宿]
34693,五诸侯二[井宿]
36046,五诸侯三[井宿]
36962,五诸侯四[井宿]
38538,五诸侯五[井宿]
35941,五诸侯增一[井宿]
36393,五诸侯增二[井宿]
36429,五诸侯增三[井宿]
34693,五诸侯增六[井宿]
36366,北河一
36850,北河二
37826,北河三
37204,北河增一
37265,北河增二
38016,北河增三
37629,北河增四
35710,积水[井宿]
37740,积薪
37704,积薪增一
38106,积薪增二
38495,积薪增三
36425,水位一
37921,水位二
39567,水位三
40167,水位四
35987,水位增一
36760,水位增二
37300,水位增三
37908,水位增四
38722,水位增五
39780,水位增六
39177,水位增七
39236,水位增八
38848,水位增九
38147,水位增十?
39874,水位增十一
36631,水位增十二
36041,南河一
36188,南河二
37279,南河三
36284,南河增一
36265,南河增二
36812,南河增三
36723,南河增四
36641,南河增五
38373,南河增六
38962,南河增七
39311,南河增八
39211,南河增九
39079,南河增十
34033,四渎一
32533,四渎二
31216,四渎三
30419,四渎四
31978,四渎增一
32463,四渎增二
31159,四渎增三
30717,四渎增五
30720,四渎增六
31149,四渎增七
31385,四渎增八
32578,阙丘一
34724,阙丘二
35080,阙丘增一
34904,阙丘增二
34769,阙丘增三
33971,阙丘增四
34622,阙丘增五
37088,阙丘增六
37447,阙丘增七
30324,军市一
31700,军市二
33092,军市三
33248,军市四
33152,军市五
31125,军市六
31564,军市增一
31416,军市增二
32504,军市增三
33302,军市增四
33977,军市增五
33302,军市增六
33302,军市增七
31592,野鸡
32349,天狼
32492,天狼增一
33160,天狼增二
33345,天狼增三
34045,天狼增四
33347,天狼增五
33160,天狼增六
26634,丈人一
25859,丈人二
27810,子一
27628,子二
28199,子增一
29807,孙一
29034,孙二
30122,孙增一
30788,孙增二
30277,孙增三
30277,孙增四
30438,老人
32768,老人增一
31685,老人增二
28328,老人增三
27321,老人增四
34444,弧矢一
35904,弧矢二
37819,弧矢三
38901,弧矢四
38070,弧矢五
37229,弧矢六
33579,弧矢七
32759,弧矢八
35264,弧矢九
32292,弧矢增一
33856,弧矢增二
35037,弧矢增三
34981,弧矢增四
34798,弧矢增五
35415,弧矢增六
35412,弧矢增七
37843,弧矢增八
37891,弧矢增九
38048,弧矢增十
38427,弧矢增十一
38211,弧矢增十二
39906,弧矢增十三
39524,弧矢增十四
38835,弧矢增十五
39023,弧矢增十六
38170,弧矢增十七
37590,弧矢增十八
37677,弧矢增十九
37297,弧矢增廿
38455,弧矢增廿一
39429,弧矢增廿二
38414,弧矢增廿三
36377,弧矢增廿四
34360,弧矢增廿五
34579,弧矢增廿六
36848,弧矢增廿七
36934,弧矢增廿八
37951,弧矢增廿九
37915,弧矢增卅
39023,弧矢增卅一
39757,弧矢增卅二
41822,鬼宿一
41909,鬼宿二
42806,鬼宿三
42911,鬼宿四
42133,鬼宿增一
41117,鬼宿增二
41319,鬼宿增三
41578,鬼宿增四
41400,鬼宿增五
42795,鬼宿增六
43121,鬼宿增七
43454,鬼宿增八
43463,鬼宿增九
43970,鬼宿增十
44001,鬼宿增十一
44336,鬼宿增十二
44637,鬼宿增十三
44918,鬼宿增十四
45699,鬼宿增十五
45410,鬼宿增十六
45170,鬼宿增十八*
41319,鬼宿增十九
42516,积尸增一[鬼宿]
42578,积尸增二[鬼宿]
42556,积尸增三[鬼宿]
40023,爟一
40881,爟二
41377,爟三
40240,爟四
39263,爟增一
39191,爟增二
39424,爟增三
39888,爟增四
40007,爟增五
40843,爟增六
41377,爟增七
41404,爟增八
41389,爟增九
41574,爟增十
41816,爟增十一
41375,外厨一
42835,外厨二
43305,外厨三
43142,外厨四?
39863,外厨增一
41211,外厨增二
41307,外厨增三
42146,外厨增四
43496,外厨增六
43822,外厨增七
42509,外厨增八
43067,外厨增九
42662,外厨增十
40604,外厨增十一
40259,外厨增十三
40035,外厨增十四
40205,外厨增十五
40084,外厨增十六
41067,外厨增十七
44816,天记
46651,天记增一
50191,天记增二
42312,天狗一
42884,天狗二
43603,天狗三*
42515,天狗四
42828,天狗五
43409,天狗六
43825,天狗七
39953,天社一
42570,天社二
42913,天社三
45941,天社五
46701,天社六
38827,天社增一
43023,天社增二
44511,天社增三
42726,天社增四*
43797,天社增五?
42313,柳宿一
42402,柳宿二
42799,柳宿三
43234,柳宿四
43109,柳宿五
43813,柳宿六
44659,柳宿七
45336,柳宿八
42931,柳宿增一
44798,柳宿增二
44066,柳宿增三
43851,柳宿增四
42917,柳宿增五
42353,柳宿增六
42265,柳宿增七
41904,柳宿增八
41163,柳宿增九
40526,柳宿增十
40617,柳宿增十一
43851,柳宿增十二
44066,柳宿增十三
47723,酒旗一
46771,酒旗二
46454,酒旗三
47189,酒旗增一
47096,酒旗增二
47266,酒旗增三
46774,酒旗增四
46457,酒旗增五
46390,星宿一
46509,星宿二
46776,星宿三
47431,星宿四
45811,星宿五
45751,星宿六
46744,星宿七
46365,星宿增一
45526,星宿增二
44961,星宿增三
44883,星宿增四
45184,星宿增五
45527,星宿增六
46221,星宿增七
46982,星宿增八
48341,星宿增九
48087,星宿增十
48286,星宿增十一
48437,星宿增十二
47427,星宿增十三
47249,星宿增十五
49812,天相一
50414,天相三
49865,天相增一
50140,天相增二
50100,天相增三
50885,天相增四
51135,天相增五
51362,天相增六
50887,天相增八
51117,天相增九
51437,天相增十
52316,天相增十一
52913,天相增十二
44248,轩辕一
44700,轩辕二
45688,轩辕三
45860,轩辕四
47617,轩辕五
47701,轩辕六
46146,轩辕七
46750,轩辕八
47908,轩辕九
48455,轩辕十
50335,轩辕十一
50583,轩辕十二
49583,轩辕十三
49669,轩辕十四
47508,轩辕十五
51624,轩辕十六
49637,轩辕十七
49637,御女
46735,轩辕增一
46652,轩辕增二
45412,轩辕增三
44307,轩辕增四
44154,轩辕增五
43932,轩辕增六
43584,轩辕增七
42090,轩辕增八
42503,轩辕增九
42472,轩辕增十
42954,轩辕增十一
43721,轩辕增十二
44031,轩辕增十三
44818,轩辕增十四
44892,轩辕增十五
44512,轩辕增十六
44342,轩辕增十七
43834,轩辕增十八
43587,轩辕增十九
43587,轩辕增廿
43575,轩辕增廿一
43103,轩辕增廿二
44405,轩辕增廿三
44946,轩辕增廿四
46058,轩辕增廿五
47247,轩辕增廿六
47550,轩辕增廿七
48390,轩辕增廿八
48218,轩辕增廿九
50319,轩辕增卅
50384,轩辕增卅一
50564,轩辕增卅二
50564,轩辕增卅三
49850,轩辕增卅四
50755,轩辕增卅五
50333,轩辕增卅六
49929,轩辕增卅七
49029,轩辕增卅八
48876,轩辕增卅九
48734,轩辕增四十
48883,轩辕增四二
48324,轩辕增四三
47959,轩辕增四四
47205,轩辕增四五
47310,轩辕增四六
48414,轩辕增四七
48273,轩辕增四八
48552,轩辕增四九
48990,轩辕增五十
49329,轩辕增五一
49530,轩辕增五二
50027,轩辕增五三
50027,轩辕增五四
50851,轩辕增五五
51008,轩辕增五六
51213,轩辕增五七
45033,轩辕增五八
47508,轩辕增五九
50218,内平一
49593,内平二
47631,内平三
48742,内平四
48428,内平增一
48256,内平增二
47570,内平增三
47300,内平增四
46904,内平增五
46952,内平增六
47080,内平增七
47436,内平增八
49081,内平增九
50303,内平增十
50316,内平增十一
48356,张宿一
49841,张宿二
51069,张宿三
49321,张宿四
47452,张宿五
52085,张宿六
49402,张宿增一
51614,张宿增二
51905,张宿增三
51718,张宿增四
49809,张宿增五
53740,翼宿一
55705,翼宿二
57283,翼宿三
55598,翼宿四
52943,翼宿五
58188,翼宿六
55282,翼宿七
56802,翼宿八
55874,翼宿九
55687,翼宿十
54214,翼宿十一?
53975,翼宿十二
56633,翼宿十三
57587,翼宿十四
54682,翼宿十六
56245,翼宿十七?
54204,翼宿廿
56830,翼宿廿一?
52980,翼宿增一
52884,翼宿增二
52737,翼宿增三
53037,翼宿增四
53252,翼宿增五
53963,翼宿增六
54477,翼宿增七
59803,轸宿一
59316,轸宿二
60965,轸宿三
61359,轸宿四
61318,轸宿增一
60088,轸宿增二
58587,轸宿增三
59394,轸宿增四
60425,轸宿增五
59199,右辖
61174,左辖
60189,长沙
57936,青丘一
58158,青丘二
56280,青丘三
56332,青丘四
56343,青丘五
56452,青丘六
56922,青丘七
57047,青丘增一
56657,青丘增二
56620,青丘增三
51232,海山一
56606,海山四*
56561,海山五
57363,海山六
51986,海山增一
52727,海山增二
61084,十字架一
60718,十字架二
62434,十字架三
59747,十字架四
60710,马尾一
59449,马尾二
59196,马尾三
68702,马腹一
65129,马腹二?
62322,蜜蜂一
61199,蜜蜂二*
61585,蜜蜂三
63613,蜜蜂四*
74946,三角形一
77952,三角形二
82273,三角形三
79664,三角形增一
76440,三角形增二
76013,三角形增三
76750,三角形增四
84969,异雀一
84979,异雀二
81852,异雀三
81065,异雀四
70638,异雀五
80047,异雀六
69896,异雀七
72370,异雀八
70248,异雀九
86929,孔雀一
88866,孔雀二
90797,孔雀三
92609,孔雀四
93015,孔雀五
99240,孔雀六
102395,孔雀七
91792,孔雀八
98495,孔雀九
105858,孔雀十
100751,孔雀十一
92024,孔雀增一
90098,孔雀增二
